PMID	title	abstract
29464758	A genomic and clinicopathological study of non-small-cell lung cancers with discordant ROS1 gene status by fluorescence in-situ hybridisation and immunohistochemical analysis.	AIMS: ROS1 immunohistochemistry (IHC) using D4D6 antibody is a useful tool for screening patients with non-small-cell lung cancer (NSCLC) who may be suitable for targeted therapy. Many studies and our data have identified cases that express the ROS1 protein strongly but are negative for ROS1 by fluorescence in-situ hybridisation (FISH). The present study investigated the driver mutation and clinicopathological characteristics of 26 discordant cases (ROS1 IHC-positive but FISH-negative) to find new clues for distinguishing real ROS1-rearranged cases. METHODS AND RESULTS: Tumours from 26 discordant cases were analysed for clinicopathological characteristics, mutations in EGFR, KRAS, ERBB2, BRAF and PIK3CA; fusions in ALK and RET; and amplifications in MET, ERBB2 and ROS1. ROS1-rearranged NSCLCs were significantly more likely to be found in younger patients and at an advanced stage; they showed cribriform features, extracellular mucus and psammoma bodies, whereas ROS1-discordant cases were found in older patients at a relatively early tumour-node-metastasis (TNM) stage and showed a lepidic growth pattern (all P < 0.001). Most ROS1-rearranged NSCLCs had no concurrent mutation, whereas 73% of discordant cases harboured genetic aberrations, including EGFR and ERBB2. Compared with general lung adenocarcinomas, ERBB-2 abnormality was disproportionately high in ROS1-discordant cases. Moreover, we optimised the scoring criteria for ROS1 IHC as 'H score > 150 and no concurrent mutations'; the specificity was then increased to 81.6%. CONCLUSIONS: Compared with ROS1-rearranged cases, ROS1-discordant patients showed distinct clinical and morphological features and often harboured another oncogenic driver alteration. The use of optimised screening criteria will increase the specificity of ROS1 antibody.
29768105	Identification of a Recurrent LMO7-BRAF Fusion in Papillary Thyroid Carcinoma.	BACKGROUND: The BRAFV600E mutation is the most common driver in papillary thyroid carcinoma (PTC) tumors. In recent years, gene fusions have also been recognized as important drivers of cancer in PTC. Previous studies have suggested that thyroid tumors with fusion genes frequently display an aggressive course. These observations prompted further exploration of gene fusions in PTC tumors. The aim was to search for previously unrecognized gene fusions using thyroid tissue samples from PTC patients. METHODS: Gene fusions were analyzed in RNA sequencing data obtained from 12 PTC tumors and paired unaffected thyroid tissue samples. Candidate fusions were further filtered and validated using reverse transcriptase polymerase chain reaction, Sanger sequencing, and fluorescence in situ hybridization. An Ohio cohort of 148 PTC tumor samples was screened for a LMO7-BRAF fusion and the BRAFV600E mutation. Functional assays were performed to assess the LMO7-BRAF fusion. RESULTS: Two coding fusions (CCDC6-RET and LMO7-BRAF) were found in one tumor sample each. The novel LMO7-BRAF fusion was validated by reverse transcriptase polymerase chain reaction and fluorescence in situ hybridization. The LMO7-BRAF fusion was a recurrent somatic alteration with a frequency of 2.0% (3/148) in PTC tumors, while the BRAFV600E point mutation was found in 63.5% (94/148) of tumors. Enforced expression of LMO7-BRAF fusion protein stimulated endogenous ERK1/2 phosphorylation and promoted anchorage independent cell growth to an extent similar to BRAFV600E. CONCLUSIONS: A novel fusion gene, LMO7-BRAF, was identified in PTC tumors. The results indicate that the LMO7-BRAF fusion behaves as an oncogenic alteration. This observation expands the spectrum of fusion genes involving kinases in thyroid cancer.
29500396	Retinal microvascular parameters are not associated with reduced renal function in a study of individuals with type 2 diabetes.	The eye provides an opportunistic "window" to view the microcirculation. There is published evidence of an association between retinal microvascular calibre and renal function measured by estimated glomerular filtration rate (eGFR) in individuals with diabetes mellitus. Beyond vascular calibre, few studies have considered other microvascular geometrical features. Here we report novel null findings for measures of vascular spread (vessel fractal dimension), tortuosity, and branching patterns and their relationship with renal function in type 2 diabetes over a mean of 3 years. We performed a nested case-control comparison of multiple retinal vascular parameters between individuals with type 2 diabetes and stable (non-progressors) versus declining (progressors) eGFR across two time points within a subset of 1072 participants from the GoDARTS study cohort. Retinal microvascular were measured using VAMPIRE 3.1 software. In unadjusted analyses and following adjustment for age, gender, systolic blood pressure, HbA1C, and diabetic retinopathy, no associations between baseline retinal vascular parameters and risk of eGFR progression were observed. Cross-sectional analysis of follow-up data showed a significant association between retinal arteriolar diameter and eGFR, but this was not maintained following adjustment. These findings are consistent with a lack of predictive capacity for progressive loss of renal function in type 2 diabetes.
17966124	Is depression associated with microvascular disease in patients with type 2 diabetes?	We hypothesize that late-life depression is a manifestation of microvascular disease in patients with type 2 diabetes. We conducted a clinic-based cross-sectional study, comparing retinal vascular caliber, a marker of microvascular disease, in participants with type 2 diabetes with major depression (n=34), without depression (n=27) and healthy non-diabetic controls (n=38). Retinal vascular caliber was measured from digital retinal photographs using a validated computer-assisted method. After adjusting for age and gender, there was a trend of increasing retinal arteriolar caliber from healthy controls (132.6 microm), to diabetic patients without depression (139.2 microm), and diabetic patients with major depression (145.3 microm, P=0.008). The trend in retinal arteriolar caliber remains significant after adjusting for duration of diabetes, but not after further adjusting for vascular risk factors. Our findings suggest that there is variation in the retinal vascular caliber between type 2 diabetic patients with and without major depression and non-diabetic controls. This variation was largely related to poorer diabetes control and a higher frequency of vascular risk factors in diabetic patients, particularly those with depression. Studies with larger sample size may provide further insights into this association.
18184895	Retinal arteriolar caliber predicts incident retinopathy: the Australian Diabetes, Obesity and Lifestyle (AusDiab) study.	Changes in retinal vascular caliber may reflect subclinical microvascular disease and provide prognostic information regarding risk of retinopathy. In this study, we examined the prospective association of retinal vascular caliber with retinopathy risk in an Australian population-based cohort. A total of 906 participants without retinopathy at baseline had retinal vascular caliber measured from photographs and were followed-up for 5 years for incident retinopathy. After adjusting for age, sex, systolic blood pressure, A1C, and other risk factors, individuals with wider retinal arteriolar caliber (widest 25% vs. the remaining three-quarters of the population) were more likely to develop incident retinopathy (odds ratio 4.79 [95% CI 1.57-14.58]). This association was not significant in individuals without diabetes. Venular caliber did not predict incident retinopathy. Our findings suggest that retinal arteriolar dilatation is a specific sign of diabetic microvascular dysfunction and may be a preclinical marker of diabetic retinopathy.
18523143	Retinal arteriolar dilation predicts retinopathy in adolescents with type 1 diabetes.	OBJECTIVE: Alterations in retinal vascular caliber may reflect early subclinical microvascular dysfunction. In this study, we examined the association of retinal vascular caliber to incident retinopathy in young patients with type 1 diabetes. RESEARCH DESIGN AND METHODS: This was a prospective cohort study of 645 initially retinopathy-free type 1 diabetic patients, aged 12-20 years. Participants had seven-field stereoscopic retinal photographs taken of both eyes at baseline and follow-up. Retinal vascular caliber was measured from baseline photographs using a computer-based program following a standardized protocol. Incident retinopathy was graded according to the modified Airlie House classification from follow-up photographs. RESULTS: Over a median follow-up of 2.5 years, 274 participants developed retinopathy (14.8 per 100 person-years). After adjustments for age, sex, diabetes duration, glycemia, mean arterial blood pressure, BMI, and cholesterol levels, larger retinal arteriolar caliber (fourth versus first quartile) was associated with a more than threefold higher risk of retinopathy (hazard rate ratio 3.44 [95% CI 2.08-5.66]). Each SD increase in retinal arteriolar caliber was associated with a 46% increase in retinopathy risk (1.46 [1.22-1.74]). This association was stronger in female than in male participants. After similar adjustments, retinal venular caliber was not consistently associated with incident retinopathy. CONCLUSIONS: Retinal arteriolar dilatation predicts retinopathy development in young patients with type 1 diabetes. Our data suggest that arteriolar dysfunction may play a critical role in the pathogenesis of early diabetic retinopathy and that computer-based retinal vascular caliber measurements may provide additional prognostic information regarding risk of diabetes microvascular complications.
18835945	Quantitative assessment of early diabetic retinopathy using fractal analysis.	OBJECTIVE: Fractal analysis can quantify the geometric complexity of the retinal vascular branching pattern and may therefore offer a new method to quantify early diabetic microvascular damage. In this study, we examined the relationship between retinal fractal dimension and retinopathy in young individuals with type 1 diabetes. RESEARCH DESIGN AND METHODS: We conducted a cross-sectional study of 729 patients with type 1 diabetes (aged 12-20 years) who had seven-field stereoscopic retinal photographs taken of both eyes. From these photographs, retinopathy was graded according to the modified Airlie House classification, and fractal dimension was quantified using a computer-based program following a standardized protocol. RESULTS: In this study, 137 patients (18.8%) had diabetic retinopathy signs; of these, 105 had mild retinopathy. Median (interquartile range) retinal fractal dimension was 1.46214 (1.45023-1.47217). After adjustment for age, sex, diabetes duration, A1C, blood pressure, and total cholesterol, increasing retinal vascular fractal dimension was significantly associated with increasing odds of retinopathy (odds ratio 3.92 [95% CI 2.02-7.61] for fourth versus first quartile of fractal dimension). In multivariate analysis, each 0.01 increase in retinal vascular fractal dimension was associated with a nearly 40% increased odds of retinopathy (1.37 [1.21-1.56]). This association remained after additional adjustment for retinal vascular caliber. CONCLUSIONS: Greater retinal fractal dimension, representing increased geometric complexity of the retinal vasculature, is independently associated with early diabetic retinopathy signs in type 1 diabetes. Fractal analysis of fundus photographs may allow quantitative measurement of early diabetic microvascular damage.
19173676	Comparison of the retinal microvasculature in European and African-Caribbean people with diabetes.	Diabetes aggravates the impact of elevated BP (blood pressure) on the microcirculation, and people of African ancestry with diabetes are more susceptible to microvascular damage than Europeans. In the present study, we investigated possible differences in the retinal microcirculation in people of European and African-Caribbean ethnicity with diabetes that might account for this. A total of 51 subjects with Type 2 diabetes (age 40-65 years; 25 male; 29 African-Caribbean) were studied. Clinic and 24 h ambulatory BP, and fasting glucose, insulin and lipids were measured. Digital retinal images were analysed using custom-written semi-automatic software to determine: LDR (length/diameter ratio) and AVR (arteriolar/venular diameter ratio), branching angles, vessel tortuosity and NT (number of terminal vessel branches). Arterioles were narrower in European people with diabetes than in African-Caribbean people with diabetes [mean (S.D.) arteriolar diameter, 76 (7) compared with 82 (11) microm respectively (P=0.03); arteriolar LDR, 28.1 (8.5) compared with 23.7 (7.0) respectively (P=0.046); and AVR, 0.66 (0.21) compared with 0.90 (0.36) respectively (P=0.028)]. Ethnic differences in arteriolar LDR, arteriolar diameter and AVR were not explained by differences in BP, but were attenuated by adjustment for the duration of diabetes. There was no significant relationship between BP and arteriolar narrowing in the group as a whole, although the relationship between arteriolar LDR and systolic BP was stronger in Europeans than African-Caribbeans [beta=0.08 (0.07) compared with beta=0.03 (0.06); P=0.03]. In conclusion, in the presence of diabetes, a relationship between BP and retinal arteriolar diameter was not evident and implies impaired small artery remodelling in the presence of diabetes. African-Caribbean people with diabetes have wider retinal arterioles and this could contribute to enhanced microvascular damage in this ethnic group.
20176399	Retinal vascular fractals and microvascular and macrovascular complications in type 1 diabetes.	PURPOSE: Fractal analysis is a method to quantify the geometric pattern and complexity of the retinal vessels. This study examined the association of retinal fractal dimension (D(f)) and microvascular and macrovascular complications in a population-based cohort of Danish patients with type 1 diabetes. DESIGN: Cross-sectional study. PARTICIPANTS: This was a cross-sectional study of 208 long-term surviving type 1 diabetes patients from a population-based Danish cohort identified in 1973. METHODS: Retinal photographs were obtained at a clinical examination in 2007 or 2008. D(f) was measured with a semiautomatic computer-based program (International Retinal Imaging Software; National University of Singapore, Republic of Singapore; University of Sydney, Sydney, and University of Melbourne, Melbourne, Australia). D(f) of the retinal vasculature was measured within a predefined circular region of 3.5 optic disc radii centered on the optic disc. Line tracing of the vasculature was provided by the program. Any artifacts were removed by the grader, and the box-counting method then was used by the program to calculate D(f). MAIN OUTCOME MEASURES: The association of D(f) with proliferative retinopathy, nephropathy, neuropathy, and macrovascular disease (coronary heart disease, stroke, peripheral artery disease) was examined. RESULTS: Retinal fractals were gradable in at least 1 eye in 178 (86.6%) of 208 patients. Median age and duration of diabetes for these patients were 57.8 years and 42 years, respectively. Median D(f) was 1.4610 (range, 1.3774-1.5188). After adjustments for age, gender, duration of diabetes, systolic blood pressure, and smoking, persons with lower D(f) were more likely to have proliferative retinopathy (odds ratio [OR], 1.45 per standard deviation [SD] decrease in D(f); 95% confidence interval [CI], 1.04-2.03) and neuropathy (OR, 1.42 per SD decrease in D(f); 95% CI, 1.01-2.01). There was also a trend of an association between lower D(f) and nephropathy (OR, 1.39 per SD decrease in D(f); 95% CI, 0.97-2.01) but not macrovascular disease. Furthermore, persons with lower D(f) were older. CONCLUSIONS: This study adds to the evidence that D(f) may have some role as a global measure of retinal vasculature and its association with systemic disease. Prospective studies clarifying this role are needed. FINANCIAL DISCLOSURE(S): The author(s) have no proprietary or commercial interest in any materials discussed in this article.
20299479	Alterations in retinal microvascular geometry in young type 1 diabetes.	OBJECTIVE: To describe retinal microvascular geometric parameters in young patients with type 1 diabetes. RESEARCH DESIGN AND METHODS: Patients with type 1 diabetes (aged 12-20 years) had clinical assessments and retinal photography following standardized protocol at a tertiary-care hospital in Sydney. Retinal microvascular geometry, including arteriolar and venular tortuosity, branching angles, optimality deviation, and length-to-diameter ratio (LDR), were measured from digitized photographs. Associations of these geometric characteristics with diabetes duration, A1C level, systolic blood pressure (SBP), and other risk factors were assessed. RESULTS: Of 1,159 patients enrolled, 944 (81.4%) had gradable photographs and 170 (14.7%) had retinopathy. Older age was associated with decreased arteriolar (P = 0.024) and venular (P = 0.002) tortuosity, and female subjects had larger arteriolar branching angle than male subjects (P = 0.03). After adjusting for age and sex, longer diabetes duration was associated with larger arteriolar branching angle (P <or= 0.001) and increased arteriolar optimality deviation (P = 0.018), higher A1C was associated with increased arteriolar tortuosity (>8.5 vs. <or=8.5%, P = 0.008), higher SBP was associated with decreased arteriolar LDR (P = 0.002), and higher total cholesterol levels were associated with increased arteriolar LDR (P = 0.044) and decreased venular optimality deviation (P = 0.044). These associations remained after controlling for A1C, retinal vessel caliber, and retinopathy status and were seen in subjects without retinopathy. CONCLUSIONS: Key diabetes-related factors affect retinal microvascular geometry in young type 1 diabetes, even in those without evidence of retinopathy. These early retinal alterations may be markers of diabetes microvascular complications.
20368470	Evidence of early retinal microvascular changes in patients with type 2 diabetes and depression.	OBJECTIVE: To examine retinal vascular caliber, an indicator of early microvascular disease and depression in patients with Type 2 diabetes. METHODS: We conducted a clinic-based study, comparing participants with Type 2 diabetes with major depression (n = 43), without depression (n = 49), and healthy controls without diabetes or depression (n = 54). Retinal vascular caliber was measured from digital photographs. Depression status was determined, using standardized clinical assessment. RESULTS: After adjusting for age and gender, participants with diabetes and depression had larger arteriolar and venular calibers (147.7 microm for arteriolar and 215.7 microm for venular calibers) than participants with diabetes but without depression (143.3 microm and 213.9 microm) and healthy controls (135.8 microm and 202.5 microm, p for trend = .002 for arteriolar and p = .02 for venular caliber). In multivariate models adjusting for duration of diabetes, systolic blood pressure, cigarette smoking, serum glucose, Cerebrovascular Risk Factor Scale, Cumulative Illness Rating Scale, and retinopathy levels, this relationship remained significant for retinal arterioles (p = .02) but not for retinal venules (p = .10). CONCLUSIONS: These data show that patients with Type 2 diabetes with major depression have wider retinal arterioles, supporting the concept that depression is associated with early microvascular changes in Type 2 diabetes.
20523965	Retinal fractal dimension is increased in persons with diabetes but not impaired glucose metabolism: the Australian Diabetes, Obesity and Lifestyle (AusDiab) study.	AIMS/HYPOTHESIS: The fractal dimension (D(f)) of the retinal vasculature is a global measure of its branching pattern complexity. We examined the relationship of retinal D(f) with diabetes. METHODS: We conducted a cross-sectional study of 1,577 participants with diabetes and impaired glucose metabolism and normal controls from the population-based Australian Diabetes, Obesity and Lifestyle (AusDiab) study. Retinal D(f) was quantified from fundus photographs using a computer-based programme and diabetes status was determined by oral glucose tolerance test based on the WHO criteria. RESULTS: After adjustment for age, sex and vascular risk factors, persons with higher retinal D(f) were more likely to have diabetes (OR 1.56; 95% CI 1.14-2.14, highest vs lowest fractal tertile). This relationship remained with further adjustment for retinal arteriolar calibre and presence of retinopathy (OR 1.64; 95% CI 1.19-2.27), and after excluding participants with retinopathy (OR 1.60; 95% CI 1.16-2.21). Retinal D (f) was not related to impaired glucose tolerance or impaired fasting glucose (OR 1.19; 95% CI 0.85-1.67). CONCLUSIONS/INTERPRETATION: Individuals with diabetes, but not with impaired glucose metabolism, have greater retinal D(f), reflecting greater complexity of the retinal vasculature. Our findings suggest the presence of early microvascular changes in the retinal vasculature of persons with diabetes, even in the absence of overt retinopathy.
21439697	Bidirectional association of retinal vessel diameters and estimated GFR decline: the Beaver Dam CKD Study.	BACKGROUND: Recent cross-sectional studies have reported an association between retinal vessel caliber and chronic kidney disease (CKD), but the direction of the association between these 2 processes is not clear. In a prospective study with multiple measurements of retinal vessel diameters and serum creatinine, we examined whether baseline retinal vessel diameter is associated with future risk of decreased kidney function, or vice versa. STUDY DESIGN: Population-based cohort study. SETTING & PARTICIPANTS: 3,199 Wisconsin adults aged 43-84 years who were followed up prospectively for 15 years. PREDICTOR: Baseline retinal arteriolar and venular diameters for analysis 1 and baseline estimated glomerular filtration rate (eGFR) categories for analysis 2. OUTCOMES & MEASUREMENTS: For analysis 1, incident CKD, defined as eGFR <60 mL/min/1.73 m(2) accompanied by a 25% decrease in eGFR, during follow-up. For analysis 2, incident retinal arteriolar narrowing, defined as a central retinal arteriolar equivalent measurement <144.0 μm, and incident retinal venular dilation, defined as a central retinal venular equivalent measurement >243.8 μm. RESULTS: Baseline retinal arteriolar and venular diameters were not associated with 15-year risk of incident CKD. After adjustment for age, sex, diabetes, hypertension, and other confounders, the multivariable HR of incident CKD comparing the narrowest with the widest quartile was 1.15 (95% CI, 0.74-1.80) for retinal arteriolar diameter and 1.05 (95% CI, 0.67-1.67) for retinal venular diameter. Similarly, there was no significant association between eGFR and 15-year risk of incident retinal arteriolar narrowing or retinal venular widening. Compared with eGFR >90 mL/min/1.73 m(2) (referent), the multivariable HR for those with eGFR <45 mL/min/1.73 m(2) was 1.66 (95% CI, 0.93-2.96) for incident retinal arteriolar narrowing and 0.60 (95% CI, 0.17-1.85) for retinal venular widening. LIMITATIONS: Lack of data for albuminuria and loss to follow-up. CONCLUSIONS: Retinal vessel diameters and CKD may run together through shared mechanisms, but are not causally related.
21443578	Eye complications and markers of morbidity and mortality in long-term type 1 diabetes.	The incidence of type 1 diabetes is rising all over the world. Furthermore, the increased life-expectancy of type 1 diabetic patients is likely to cause a higher number of diabetes-related micro- and macrovascular complications in the years to come. In order to examine the level of long-term complications in type 1 diabetes as well as potential markers of micro- and macroangiopathy, a population-based cohort of Danish type 1 diabetic patients was examined in order to achieve the following aims: 1. To evaluate diabetic retinopathy as a long-term marker of all-cause mortality in type 1 diabetes (Paper I). 2. To estimate the long-term incidence and associated risk factors of blindness (Paper II) and cataract surgery (Paper III) in type 1 diabetes. 3 To use retinal vascular analyses in order to investigate the associations of long-term micro- and macrovascular complications and retinal vascular diameters (Paper IV) and retinal fractals (Paper V) in type 1 diabetes. 4. To examine N-terminal pro brain natriuretic peptide (Paper VI) and osteoprotegerin (Paper VII) as non-invasive markers of micro- and macrovascular complications in type 1 diabetes. In Paper I it was a major finding that, despite a mean age of only 38.3 years at baseline, 44.7% of the patients died during the 25-year follow-up. Patients who had proliferative retinopathy as well as proteinuria at the baseline examination had a significantly higher mortality. For these, the 10-year survival was only 22.2%. As demonstrated in Paper II, blindness is an important issue in type 1 diabetes. The 25-year cumulative incidence of blindness was 7.5%. Glycaemic regulation and maculopathy at baseline were both identified as risk factors of blindness. Finally, mortality was higher in patients who went blind during the follow-up. Cataract surgery is quite common in type 1 diabetes. In Paper III a 25-year cumulative incidence of 20.8% was found. Adjusted for mortality, this was even higher (29.4%). As compared to patients without diabetes, cataract surgery takes place approximately 20 years earlier in type 1 diabetic patients. Age and maculopathy at baseline were both identified as predictors of cataract surgery. In Paper IV it was demonstrated that patients with retinal arteriolar narrowing were 2.17 and 3.17 times more likely to have nephropathy and macrovascular disease, respectively. This was an important finding that suggests that retinal fundus photos may be used in order to predict the risk of non-ophthalmological complications in type 1 diabetes. Retinal fractal analysis is another way to evaluate the vascular system of the retina. In Paper V we found associations between retinal fractal and microvascular - but not macrovascular--disease. For instance, patients with lower fractal dimensions were more likely to have proliferative retinopathy (OR 1.45, 95% CI 1.04-2.03) and neuropathy (OR 1.42, 95% CI 1.01-2.01). NT-proBNP is likely to be a future predictor of diabetes-related complications. In Paper VI higher levels of NT-proBNP were related to nephropathy (OR 5.03, 95% CI 1.77-14.25), neuropathy (OR 4.08, 95% CI 1.52-10.97) and macrovascular disease (OR 5.84, 95% CI 1.65-20.74). These associations should be confirmed in future prospective studies. As opposed to NT-proBNP, osteoprotegerin is less likely to be a predictor of either micro- or macrovascular disease in type 1 diabetes. As demonstrated in Paper VII, even though association between higher levels of OPG and nephropathy were found in an age- and sex-adjusted model (OR 2.54, 95% CI 1.09-5.90), this was no longer statistically significant when other factors were taken into account. Overall, it was demonstrated that various complications such as mortality, blindness and cataract surgery were high in type 1 diabetes. Furthermore, retinal arteriolar narrowing, decreased retinal fractals and plasma NT-proBNP were associated with various micro- and macrovascular complications. If confirmed by prospective studies, these modalities may be used in order to identify patients at risk of diabetes-related complications. This could, ultimately, lead to decreased mortality and morbidity in type 1 diabetic patients.
21558958	Quantitative and qualitative retinal microvascular characteristics and blood pressure.	OBJECTIVE: The present study examined the effects of blood pressure on a spectrum of quantitative and qualitative retinal microvascular signs. METHODS: Retinal photographs from the Singapore Malay Eye Study, a population-based cross-sectional study of 3280 (78.7% response) persons aged 40-80 years, were analyzed. Quantitative changes in the retinal vasculature (branching angle, vascular tortuosity, fractal dimension, and vascular caliber) were measured using a semi-automated computer-based program. Qualitative signs, including focal arteriolar narrowing (FAN), arteriovenous nicking (AVN), opacification of the arteriolar wall (OAW), and retinopathy (e.g., microaneurysms, retinal hemorrhages), were assessed from photographs by trained technicians. After excluding persons with diabetes and ungradable photographs, 1913 persons provided data for this analysis. RESULTS: In multivariable linear regression models controlling for age, sex, BMI, use of antihypertensive medication, and other factors, retinal arteriolar branching asymmetry ratio, arteriolar tortuosity, venular tortuosity, fractal dimension, arteriolar caliber, venular caliber, FAN, AVN, and retinopathy were independently associated with mean arterial blood pressure. In contrast, arteriolar/venular branching angle, venular branching asymmetry ratio and OAW were not related to blood pressure. Retinal arteriolar caliber (sβ = -0.277) and FAN (sβ = 0.170) had the strongest associations with mean arterial blood pressure, and higher blood pressure levels were associated with increasing number of both quantitative and qualitative retinal vascular signs (P trend <0.001). CONCLUSION: Elevated blood pressure is associated with a spectrum of quantitative and qualitative retinal vascular signs, with the number of signs increasing with higher blood pressure levels.
21593293	Retinal vascular geometry predicts incident retinopathy in young people with type 1 diabetes: a prospective cohort study from adolescence.	OBJECTIVE: To examine the association between retinal vascular geometry and subsequent development of incident retinopathy in young patients with type 1 diabetes. RESEARCH DESIGN AND METHODS: A prospective cohort study of 736 people with type 1 diabetes aged 12 to 20 years, retinopathy-free at baseline, attending an Australian tertiary care hospital. Retinopathy was determined from seven-field retinal photographs according to the modified Airlie House Classification. Retinal vascular geometry, including length/diameter ratio (LDR) and simple tortuosity (ST), was quantified in baseline retinal photographs. Generalized estimating equations were used to determine risk of retinopathy associated with baseline LDR and ST, adjusting for other factors. RESULTS: After a median 3.8 (interquartile range 2.4-6.1) years of follow-up, incident retinopathy developed in 287 of 736 (39%). In multivariate analysis, lower arteriolar LDR (odds ratio 1.8 [95% CI 1.2-2.6]; 1st vs. 4th quartile) and greater arteriolar ST (1.5 [1.0-2.2]; 4th vs. 1st quartile) predicted incident retinopathy after adjusting for diabetes duration, sex, A1C, blood pressure, total cholesterol, and BMI. In subgroup analysis by sex, LDR predicted incident retinopathy in male and female participants (2.1 [1.1-4.0] and 1.7 [1.1-2.7]; 1st vs. 4th quartiles, respectively) and greater arteriolar ST predicted incident retinopathy in male participants (2.4 [1.1-4.4]; 4th vs. 1st quartile) only. CONCLUSIONS: Lower arteriolar LDR and greater ST were independently associated with incident retinopathy in young people with type 1 diabetes. These vascular geometry measures may serve as risk markers for diabetic retinopathy and provide insights into the early structural changes in diabetic microvascular complications.
22088792	Retinal microvascular calibre and risk of incident diabetes: the multi-ethnic study of atherosclerosis.	AIM: To prospectively examine the association of retinal microvascular signs with incident diabetes and impaired fasting glucose (IFG) in a multi-ethnic population-based cohort. METHODS: The multi-ethnic study of atherosclerosis comprised Caucasians, African-Americans, Hispanics and Chinese aged 45-84 years. Retinal vascular calibre and retinopathy were quantified from baseline retinal photographs. Incident diabetes and IFG were ascertained prospectively. RESULTS: After a median follow-up of 3 years, 243 (4.9%) people developed diabetes and 565 (15.0%) developed IFG. After adjusting for known risk factors, participants with wider retinal arteriolar calibre had a higher risk of developing diabetes [HR: 1.60; 95% CI: 1.12-2.29, p=0.011 comparing highest with lowest arteriolar calibre tertile]. In ethnic subgroup analysis, the association between wider retinal arteriolar calibre and incident diabetes was stronger and statistically significant only in Caucasians [HR: 2.78; 95% CI: 1.37-5.62, p=0.005]. Retinal venular calibre and retinopathy signs were not related to risk of diabetes or IFG. CONCLUSION: Wider retinal arteriolar calibre is independently associated with an increased risk of diabetes, supporting a possible role for early arteriolar changes in diabetes development. This effect was largely seen in Caucasians, and not in other ethnic groups, and may reflect ethnic differences in susceptibility to diabetes from microvascular pathways.
22517193	Retinal vascular calibre, geometry and progression of diabetic retinopathy in type 2 diabetes mellitus.	PURPOSE: To determine whether changes in retinal vascular calibre and geometry are associated with progression of diabetic retinopathy in type 2 diabetes (T2D). PROCEDURES: The retinal vascular calibre and geometry of 30 subjects with more than 20 years of diagnosed T2D with no retinopathy (NR) were compared to 30 subjects that progressed to proliferative diabetic retinopathy (PDR). The images of PDR subjects included in this study were those obtained before the onset of retinopathy. The diameter of retinal arterioles (CRAE), retinal venules (CRVE), tortuosity of retinal vessels, junctional exponent deviation (JE(a)) and fractal dimension (D(f)) were measured using Singapore I Vessel Assessment (SIVA 3.0) software and compared using Mann-Whitney U test. RESULTS: The median CRAE and the median CRVE were significantly wider in PDR subjects compared to NR subjects (p = 0.014 and 0.016), respectively. Curvature tortuosity of the retinal arteries and veins and D(f) were significantly decreased in the PDR subjects compared to NR subjects (p = 0.015, 0.016 and 0.03, respectively). The JE(a) was significantly increased in PDR subjects (p = 0.01). CONCLUSIONS: Retinal vessel calibre and geometry of the retinal vasculature may be important risk factors for the progression to PDR. More longitudinal prospective studies will be needed to further explore the findings of this study.
22922377	Retinal microvascular signs are associated with chronic kidney disease in persons with and without diabetes.	BACKGROUND/AIMS: In persons with diabetes, retinal microvascular abnormalities are associated with chronic kidney disease (CKD). However, it is not clear if the same relationship applies in persons without diabetes. METHODS: We examined 2,971 participants from a population-based study (240 with, 2,731 without diabetes). Retinal photographs were masked graded for retinal microvascular signs, and CKD was defined as estimated glomerular filtration rate (eGFR(MDRD)) <60 ml/min/1.73 m(2). RESULTS: Retinal microvascular signs were more frequent in persons with CKD. After adjusting for age, gender, systolic blood pressure and fasting plasma glucose, CKD was associated with both presence of retinopathy (odds ratio, OR, 1.2, 95% confidence interval, CI 1.0-1.5) and venular dilation (OR 1.2, 95% CI 1.0-1.5). These associations were similar in persons with and without diabetes. There was a significant trend for increasing magnitude of associations of retinopathy with increasing severity levels of CKD (p for trend 0.03). CONCLUSIONS: Retinal microvascular signs, namely retinopathy lesions and venular dilation, are associated with CKD both in persons with, and without diabetes. This supports the concept that retinal microvascular signs are indicators of generalized microvascular disease even in the absence of diabetes, and reinforces the link between retinal and renal microcirculations.
